anchorUserID,username,type,orderTime,content,anchor,,,,,,,,,
66,柏*堂,其他,2017.06.12,小茶不错，卖力再推，效果很好。包月合作了,吃货小茶,,,,,,,,,
67,咀上***食店,其他,2017.06.16,不好意思，多次合作了。，现在才评价，。主播小茶很用心，也很辛苦，每天都要直播很多类目的小食品，还要试吃。给大家看。很不容易，看她每天中午都是展示那些需要熬制的食品然后自己试吃。这是一种工作态度，敬业固然好也要多注意身体，谢谢主播。主播很负责，播出后。有很多的回头客，。我是新店铺。效果很好。很长期和她家合作的，力挺~,吃货小茶,,,,,,,,,
68,st***ll,其他,2017.06.16,主播很好,吃货小茶,,,,,,,,,
69,jd****mr,其他,2017.06.14,小茶妹妹很用心，虽然前期效果不好，但我相信小茶妹妹会努力帮助我们成长的,吃货小茶,,,,,,,,,
70,新*荟,其他,2017.06.13,主播很好，很耐心的讲解，满意,吃货小茶,,,,,,,,,
71,jd****mr,其他,2017.06.13,"小茶老师的粉丝人群很精准，转化率为2.2%,直播很认真，挺好的，期待下次合作~性价比超高啊！其他主播转化率1%都不到呢~哈哈~",吃货小茶,,,,,,,,,
72,柏*堂,其他,2017.06.12,小茶不错，卖力再推，效果很好。包月合作了,吃货小茶,,,,,,,,,
73,咀上***食店,其他,2017.06.16,不好意思，多次合作了。，现在才评价，。主播小茶很用心，也很辛苦，每天都要直播很多类目的小食品，还要试吃。给大家看。很不容易，看她每天中午都是展示那些需要熬制的食品然后自己试吃。这是一种工作态度，敬业固然好也要多注意身体，谢谢主播。主播很负责，播出后。有很多的回头客，。我是新店铺。效果很好。很长期和她家合作的，力挺~,吃货小茶,,,,,,,,,
74,st***ll,其他,2017.06.16,主播很好,吃货小茶,,,,,,,,,
75,jd****mr,其他,2017.06.14,小茶妹妹很用心，虽然前期效果不好，但我相信小茶妹妹会努力帮助我们成长的,吃货小茶,,,,,,,,,
76,新*荟,其他,2017.06.13,主播很好，很耐心的讲解，满意,吃货小茶,,,,,,,,,
77,jd****mr,其他,2017.06.13,"小茶老师的粉丝人群很精准，转化率为2.2%,直播很认真，挺好的，期待下次合作~性价比超高啊！其他主播转化率1%都不到呢~哈哈~",吃货小茶,,,,,,,,,
78,柏*堂,其他,2017.06.12,小茶不错，卖力再推，效果很好。包月合作了,吃货小茶,,,,,,,,,
79,咀上***食店,其他,2017.06.16,不好意思，多次合作了。，现在才评价，。主播小茶很用心，也很辛苦，每天都要直播很多类目的小食品，还要试吃。给大家看。很不容易，看她每天中午都是展示那些需要熬制的食品然后自己试吃。这是一种工作态度，敬业固然好也要多注意身体，谢谢主播。主播很负责，播出后。有很多的回头客，。我是新店铺。效果很好。很长期和她家合作的，力挺~,吃货小茶,,,,,,,,,
80,st***ll,其他,2017.06.16,主播很好,吃货小茶,,,,,,,,,
81,jd****mr,其他,2017.06.14,小茶妹妹很用心，虽然前期效果不好，但我相信小茶妹妹会努力帮助我们成长的,吃货小茶,,,,,,,,,
82,新*荟,其他,2017.06.13,主播很好，很耐心的讲解，满意,吃货小茶,,,,,,,,,
83,jd****mr,其他,2017.06.13,"小茶老师的粉丝人群很精准，转化率为2.2%,直播很认真，挺好的，期待下次合作~性价比超高啊！其他主播转化率1%都不到呢~哈哈~",吃货小茶,,,,,,,,,
84,柏*堂,其他,2017.06.12,小茶不错，卖力再推，效果很好。包月合作了,吃货小茶,,,,,,,,,
85,咀上***食店,其他,2017.06.16,不好意思，多次合作了。，现在才评价，。主播小茶很用心，也很辛苦，每天都要直播很多类目的小食品，还要试吃。给大家看。很不容易，看她每天中午都是展示那些需要熬制的食品然后自己试吃。这是一种工作态度，敬业固然好也要多注意身体，谢谢主播。主播很负责，播出后。有很多的回头客，。我是新店铺。效果很好。很长期和她家合作的，力挺~,吃货小茶,,,,,,,,,
86,st***ll,其他,2017.06.16,主播很好,吃货小茶,,,,,,,,,
87,jd****mr,其他,2017.06.14,小茶妹妹很用心，虽然前期效果不好，但我相信小茶妹妹会努力帮助我们成长的,吃货小茶,,,,,,,,,
88,新*荟,其他,2017.06.13,主播很好，很耐心的讲解，满意,吃货小茶,,,,,,,,,
89,jd****mr,其他,2017.06.13,"小茶老师的粉丝人群很精准，转化率为2.2%,直播很认真，挺好的，期待下次合作~性价比超高啊！其他主播转化率1%都不到呢~哈哈~",吃货小茶,,,,,,,,,
90,柏*堂,其他,2017.06.12,小茶不错，卖力再推，效果很好。包月合作了,吃货小茶,,,,,,,,,
91,咀上***食店,其他,2017.06.16,不好意思，多次合作了。，现在才评价，。主播小茶很用心，也很辛苦，每天都要直播很多类目的小食品，还要试吃。给大家看。很不容易，看她每天中午都是展示那些需要熬制的食品然后自己试吃。这是一种工作态度，敬业固然好也要多注意身体，谢谢主播。主播很负责，播出后。有很多的回头客，。我是新店铺。效果很好。很长期和她家合作的，力挺~,吃货小茶,,,,,,,,,
92,st***ll,其他,2017.06.16,主播很好,吃货小茶,,,,,,,,,
93,jd****mr,其他,2017.06.14,小茶妹妹很用心，虽然前期效果不好，但我相信小茶妹妹会努力帮助我们成长的,吃货小茶,,,,,,,,,
94,新*荟,其他,2017.06.13,主播很好，很耐心的讲解，满意,吃货小茶,,,,,,,,,
95,jd****mr,其他,2017.06.13,"小茶老师的粉丝人群很精准，转化率为2.2%,直播很认真，挺好的，期待下次合作~性价比超高啊！其他主播转化率1%都不到呢~哈哈~",吃货小茶,,,,,,,,,
96,柏*堂,其他,2017.06.12,小茶不错，卖力再推，效果很好。包月合作了,吃货小茶,,,,,,,,,
97,咀上***食店,其他,2017.06.16,不好意思，多次合作了。，现在才评价，。主播小茶很用心，也很辛苦，每天都要直播很多类目的小食品，还要试吃。给大家看。很不容易，看她每天中午都是展示那些需要熬制的食品然后自己试吃。这是一种工作态度，敬业固然好也要多注意身体，谢谢主播。主播很负责，播出后。有很多的回头客，。我是新店铺。效果很好。很长期和她家合作的，力挺~,吃货小茶,,,,,,,,,
98,st***ll,其他,2017.06.16,主播很好,吃货小茶,,,,,,,,,
99,jd****mr,其他,2017.06.14,小茶妹妹很用心，虽然前期效果不好，但我相信小茶妹妹会努力帮助我们成长的,吃货小茶,,,,,,,,,
100,新*荟,其他,2017.06.13,主播很好，很耐心的讲解，满意,吃货小茶,,,,,,,,,
101,jd****mr,其他,2017.06.13,"小茶老师的粉丝人群很精准，转化率为2.2%,直播很认真，挺好的，期待下次合作~性价比超高啊！其他主播转化率1%都不到呢~哈哈~",吃货小茶,,,,,,,,,
102,柏*堂,其他,2017.06.12,小茶不错，卖力再推，效果很好。包月合作了,吃货小茶,,,,,,,,,
103,咀上***食店,其他,2017.06.16,不好意思，多次合作了。，现在才评价，。主播小茶很用心，也很辛苦，每天都要直播很多类目的小食品，还要试吃。给大家看。很不容易，看她每天中午都是展示那些需要熬制的食品然后自己试吃。这是一种工作态度，敬业固然好也要多注意身体，谢谢主播。主播很负责，播出后。有很多的回头客，。我是新店铺。效果很好。很长期和她家合作的，力挺~,吃货小茶,,,,,,,,,
104,st***ll,其他,2017.06.16,主播很好,吃货小茶,,,,,,,,,
105,jd****mr,其他,2017.06.14,小茶妹妹很用心，虽然前期效果不好，但我相信小茶妹妹会努力帮助我们成长的,吃货小茶,,,,,,,,,
106,新*荟,其他,2017.06.13,主播很好，很耐心的讲解，满意,吃货小茶,,,,,,,,,
107,jd****mr,其他,2017.06.13,"小茶老师的粉丝人群很精准，转化率为2.2%,直播很认真，挺好的，期待下次合作~性价比超高啊！其他主播转化率1%都不到呢~哈哈~",吃货小茶,,,,,,,,,
108,柏*堂,其他,2017.06.12,小茶不错，卖力再推，效果很好。包月合作了,吃货小茶,,,,,,,,,
109,咀上***食店,其他,2017.06.16,不好意思，多次合作了。，现在才评价，。主播小茶很用心，也很辛苦，每天都要直播很多类目的小食品，还要试吃。给大家看。很不容易，看她每天中午都是展示那些需要熬制的食品然后自己试吃。这是一种工作态度，敬业固然好也要多注意身体，谢谢主播。主播很负责，播出后。有很多的回头客，。我是新店铺。效果很好。很长期和她家合作的，力挺~,吃货小茶,,,,,,,,,
110,st***ll,其他,2017.06.16,主播很好,吃货小茶,,,,,,,,,
111,jd****mr,其他,2017.06.14,小茶妹妹很用心，虽然前期效果不好，但我相信小茶妹妹会努力帮助我们成长的,吃货小茶,,,,,,,,,
112,新*荟,其他,2017.06.13,主播很好，很耐心的讲解，满意,吃货小茶,,,,,,,,,
113,jd****mr,其他,2017.06.13,"小茶老师的粉丝人群很精准，转化率为2.2%,直播很认真，挺好的，期待下次合作~性价比超高啊！其他主播转化率1%都不到呢~哈哈~",吃货小茶,,,,,,,,,
114,柏*堂,其他,2017.06.12,小茶不错，卖力再推，效果很好。包月合作了,吃货小茶,,,,,,,,,
115,咀上***食店,其他,2017.06.16,不好意思，多次合作了。，现在才评价，。主播小茶很用心，也很辛苦，每天都要直播很多类目的小食品，还要试吃。给大家看。很不容易，看她每天中午都是展示那些需要熬制的食品然后自己试吃。这是一种工作态度，敬业固然好也要多注意身体，谢谢主播。主播很负责，播出后。有很多的回头客，。我是新店铺。效果很好。很长期和她家合作的，力挺~,吃货小茶,,,,,,,,,
116,st***ll,其他,2017.06.16,主播很好,吃货小茶,,,,,,,,,
117,jd****mr,其他,2017.06.14,小茶妹妹很用心，虽然前期效果不好，但我相信小茶妹妹会努力帮助我们成长的,吃货小茶,,,,,,,,,
118,新*荟,其他,2017.06.13,主播很好，很耐心的讲解，满意,吃货小茶,,,,,,,,,
119,jd****mr,其他,2017.06.13,"小茶老师的粉丝人群很精准，转化率为2.2%,直播很认真，挺好的，期待下次合作~性价比超高啊！其他主播转化率1%都不到呢~哈哈~",吃货小茶,,,,,,,,,
120,柏*堂,其他,2017.06.12,小茶不错，卖力再推，效果很好。包月合作了,吃货小茶,,,,,,,,,
121,咀上***食店,其他,2017.06.16,不好意思，多次合作了。，现在才评价，。主播小茶很用心，也很辛苦，每天都要直播很多类目的小食品，还要试吃。给大家看。很不容易，看她每天中午都是展示那些需要熬制的食品然后自己试吃。这是一种工作态度，敬业固然好也要多注意身体，谢谢主播。主播很负责，播出后。有很多的回头客，。我是新店铺。效果很好。很长期和她家合作的，力挺~,吃货小茶,,,,,,,,,
122,st***ll,其他,2017.06.16,主播很好,吃货小茶,,,,,,,,,
123,jd****mr,其他,2017.06.14,小茶妹妹很用心，虽然前期效果不好，但我相信小茶妹妹会努力帮助我们成长的,吃货小茶,,,,,,,,,
124,新*荟,其他,2017.06.13,主播很好，很耐心的讲解，满意,吃货小茶,,,,,,,,,
125,jd****mr,其他,2017.06.13,"小茶老师的粉丝人群很精准，转化率为2.2%,直播很认真，挺好的，期待下次合作~性价比超高啊！其他主播转化率1%都不到呢~哈哈~",吃货小茶,,,,,,,,,
126,柏*堂,其他,2017.06.12,小茶不错，卖力再推，效果很好。包月合作了,吃货小茶,,,,,,,,,
127,咀上***食店,其他,2017.06.16,不好意思，多次合作了。，现在才评价，。主播小茶很用心，也很辛苦，每天都要直播很多类目的小食品，还要试吃。给大家看。很不容易，看她每天中午都是展示那些需要熬制的食品然后自己试吃。这是一种工作态度，敬业固然好也要多注意身体，谢谢主播。主播很负责，播出后。有很多的回头客，。我是新店铺。效果很好。很长期和她家合作的，力挺~,吃货小茶,,,,,,,,,
128,st***ll,其他,2017.06.16,主播很好,吃货小茶,,,,,,,,,
129,jd****mr,其他,2017.06.14,小茶妹妹很用心，虽然前期效果不好，但我相信小茶妹妹会努力帮助我们成长的,吃货小茶,,,,,,,,,
130,新*荟,其他,2017.06.13,主播很好，很耐心的讲解，满意,吃货小茶,,,,,,,,,
131,jd****mr,其他,2017.06.13,"小茶老师的粉丝人群很精准，转化率为2.2%,直播很认真，挺好的，期待下次合作~性价比超高啊！其他主播转化率1%都不到呢~哈哈~",吃货小茶,,,,,,,,,
132,柏*堂,其他,2017.06.12,小茶不错，卖力再推，效果很好。包月合作了,吃货小茶,,,,,,,,,
133,咀上***食店,其他,2017.06.16,不好意思，多次合作了。，现在才评价，。主播小茶很用心，也很辛苦，每天都要直播很多类目的小食品，还要试吃。给大家看。很不容易，看她每天中午都是展示那些需要熬制的食品然后自己试吃。这是一种工作态度，敬业固然好也要多注意身体，谢谢主播。主播很负责，播出后。有很多的回头客，。我是新店铺。效果很好。很长期和她家合作的，力挺~,吃货小茶,,,,,,,,,
134,st***ll,其他,2017.06.16,主播很好,吃货小茶,,,,,,,,,
135,jd****mr,其他,2017.06.14,小茶妹妹很用心，虽然前期效果不好，但我相信小茶妹妹会努力帮助我们成长的,吃货小茶,,,,,,,,,
136,新*荟,其他,2017.06.13,主播很好，很耐心的讲解，满意,吃货小茶,,,,,,,,,
137,jd****mr,其他,2017.06.13,"小茶老师的粉丝人群很精准，转化率为2.2%,直播很认真，挺好的，期待下次合作~性价比超高啊！其他主播转化率1%都不到呢~哈哈~",吃货小茶,,,,,,,,,
138,柏*堂,其他,2017.06.12,小茶不错，卖力再推，效果很好。包月合作了,吃货小茶,,,,,,,,,
139,咀上***食店,其他,2017.06.16,不好意思，多次合作了。，现在才评价，。主播小茶很用心，也很辛苦，每天都要直播很多类目的小食品，还要试吃。给大家看。很不容易，看她每天中午都是展示那些需要熬制的食品然后自己试吃。这是一种工作态度，敬业固然好也要多注意身体，谢谢主播。主播很负责，播出后。有很多的回头客，。我是新店铺。效果很好。很长期和她家合作的，力挺~,吃货小茶,,,,,,,,,
140,st***ll,其他,2017.06.16,主播很好,吃货小茶,,,,,,,,,
141,jd****mr,其他,2017.06.14,小茶妹妹很用心，虽然前期效果不好，但我相信小茶妹妹会努力帮助我们成长的,吃货小茶,,,,,,,,,
142,新*荟,其他,2017.06.13,主播很好，很耐心的讲解，满意,吃货小茶,,,,,,,,,
143,jd****mr,其他,2017.06.13,"小茶老师的粉丝人群很精准，转化率为2.2%,直播很认真，挺好的，期待下次合作~性价比超高啊！其他主播转化率1%都不到呢~哈哈~",吃货小茶,,,,,,,,,
144,柏*堂,其他,2017.06.12,小茶不错，卖力再推，效果很好。包月合作了,吃货小茶,,,,,,,,,
145,咀上***食店,其他,2017.06.16,不好意思，多次合作了。，现在才评价，。主播小茶很用心，也很辛苦，每天都要直播很多类目的小食品，还要试吃。给大家看。很不容易，看她每天中午都是展示那些需要熬制的食品然后自己试吃。这是一种工作态度，敬业固然好也要多注意身体，谢谢主播。主播很负责，播出后。有很多的回头客，。我是新店铺。效果很好。很长期和她家合作的，力挺~,吃货小茶,,,,,,,,,
146,st***ll,其他,2017.06.16,主播很好,吃货小茶,,,,,,,,,
147,jd****mr,其他,2017.06.14,小茶妹妹很用心，虽然前期效果不好，但我相信小茶妹妹会努力帮助我们成长的,吃货小茶,,,,,,,,,
148,新*荟,其他,2017.06.13,主播很好，很耐心的讲解，满意,吃货小茶,,,,,,,,,
149,jd****mr,其他,2017.06.13,"小茶老师的粉丝人群很精准，转化率为2.2%,直播很认真，挺好的，期待下次合作~性价比超高啊！其他主播转化率1%都不到呢~哈哈~",吃货小茶,,,,,,,,,
150,柏*堂,其他,2017.06.12,小茶不错，卖力再推，效果很好。包月合作了,吃货小茶,,,,,,,,,
151,咀上***食店,其他,2017.06.16,不好意思，多次合作了。，现在才评价，。主播小茶很用心，也很辛苦，每天都要直播很多类目的小食品，还要试吃。给大家看。很不容易，看她每天中午都是展示那些需要熬制的食品然后自己试吃。这是一种工作态度，敬业固然好也要多注意身体，谢谢主播。主播很负责，播出后。有很多的回头客，。我是新店铺。效果很好。很长期和她家合作的，力挺~,吃货小茶,,,,,,,,,
152,st***ll,其他,2017.06.16,主播很好,吃货小茶,,,,,,,,,
153,jd****mr,其他,2017.06.14,小茶妹妹很用心，虽然前期效果不好，但我相信小茶妹妹会努力帮助我们成长的,吃货小茶,,,,,,,,,
154,新*荟,其他,2017.06.13,主播很好，很耐心的讲解，满意,吃货小茶,,,,,,,,,
155,jd****mr,其他,2017.06.13,"小茶老师的粉丝人群很精准，转化率为2.2%,直播很认真，挺好的，期待下次合作~性价比超高啊！其他主播转化率1%都不到呢~哈哈~",吃货小茶,,,,,,,,,
156,柏*堂,其他,2017.06.12,小茶不错，卖力再推，效果很好。包月合作了,吃货小茶,,,,,,,,,
1,刘新***20,直播,2020.05.22,和楚楚小姐姐合作过几次了,楚菲楚然twins,,,,,,期待下一次的爆发,哈哈,,
2,吴*爷,直播,2020.05.16,,楚菲楚然twins,,,,,,,,,
3,ye***cn,直播,2020.04.21,合作很好,楚菲楚然twins,,,,,,,,,
4,美丽***88,直播,2020.04.14,,楚菲楚然twins,,,,,,,,,
5,马*颜,直播,2020.04.13,瑞誉团队在此感谢楚菲楚然两位姐姐。播的非常给力哦,楚菲楚然twins,,,,,,,,,
6,优茁***牌店,直播,2020.04.08,长期合作的主播，认真负责，销量一直很不错，推荐给各位商家哈,楚菲楚然twins,,,,,,,,,
7,刘新***20,直播,2020.03.30,楚楚小姐姐直播给力滴,楚菲楚然twins,,,,,,,,,
8,三昌***任务,直播,2020.03.24,很认真的播完了,楚菲楚然twins,,,,,,,,,
9,三昌***任务,直播,2020.03.24,播的很认真,楚菲楚然twins,,,,,,,,,
10,浅*浅,直播,2020.03.20,主播讲解很认真，招商也很棒,楚菲楚然twins,,,,,,,,,
11,so***52,直播,2020.03.10,主播认真负责，讲的很认真哦！感谢,楚菲楚然twins,,,,,,,,,
12,qq***52,直播,2020.03.10,.,楚菲楚然twins,,,,,,,,,
13,do***22,直播,2020.03.09,支持,楚菲楚然twins,,,,,,赞一个！,,,
14,hx***15,直播,2020.01.20,非常非常非常非常非常非常非常非常非常好的2位主播，对接的小姐姐小哥哥们也很棒，会一直合作的！,楚菲楚然twins,,,,,,,,,
15,月光***洋洋,直播,2020.01.13,主播认真负责，期待再次合作,楚菲楚然twins,,,,,,,,,
16,米*个,直播,2019.12.30,楚楚大爆量哦，颜值与实力并存的靠谱主播一组，好评当之无愧！,楚菲楚然twins,,,,,,,,,
17,vv***直邮,直播,2019.12.26,效果很好,楚菲楚然twins,,,,,,,,,
18,tb***37,直播,2019.12.24,挺不错的,楚菲楚然twins,,,,,,,,,
19,刘新***20,直播,2019.12.07,合作二次了,楚菲楚然twins,,,,,,完美,,,
20,bl***09,直播,2019.10.26,good,楚菲楚然twins,,,,,,,,,
21,bl***09,直播,2019.10.26,很好,楚菲楚然twins,,,,,,,,,
22,以*茶,直播,2019.10.18,一如既往的完美！！！,楚菲楚然twins,,,,,,,,,
23,马*颜,直播,2019.10.15,还好,楚菲楚然twins,,,,,,,,,
24,jd****mr,直播,2019.09.23,主播很棒，带货能力好,楚菲楚然twins,,,,,,,,,
25,以*茶,直播,2019.09.19,合作过多次的老朋友啦，难得这么火的主播对接的小伙伴也都很和气。谢谢楚楚姐妹，谢谢杨杨，谢谢小刀，阿水以及默默付出的其他伙伴，你们都辛苦啦！楚楚姐妹花业务能力也很强，很负责很敬业，祝早日火出宇宙！,楚菲楚然twins,,,,,,,,,
26,hx***15,直播,2019.09.16,非常非常满意，一直一直在合作,楚菲楚然twins,,,,,,,,,
27,以*茶,直播,2019.09.03,合作过多次了，姐妹花非常用心，效果也非常好！对接的小姐姐也非常热情负责，以后希望能一直保持合作呢！,楚菲楚然twins,,,,,,,,,
28,目*集,直播,2019.08.29,谦巡果然是过得硬机构，主播介绍的很好，各个流程很顺畅，还会继续合作,楚菲楚然twins,,,,,,,,,
29,jd****mr,直播,2019.08.21,介绍的很详细，可以继续合作,楚菲楚然twins,,,,,,,,,
30,游牧***la,直播,2019.08.21,效果很好,楚菲楚然twins,,,,,,,,,
31,he***lu,直播,2019.07.29,挺好的,楚菲楚然twins,,,,,,,,,
32,vi***宝儿,直播,2019.07.22,楚菲楚然直播，非常棒,楚菲楚然twins,,,,,,,,,
33,de***n4,直播,2019.07.18,颜值，水准，效率,楚菲楚然twins,,,,,,淘宝直播三高选手，全球最靓孖生姊妹花，特别是在解说我们产品的时候，“靓”甚至上升到了全宇宙..,没错，我们又一次合作了。原谅我略显夸张的描述，谁让我是一般人，效果这么好，一般人，扛不住。我也不知道为什么突然押韵了起来..那么问题来了，,三班的能扛住吗？,三班的还在心疼那点服务费...
34,得*鲜,直播,2019.07.18,主播价格的非常认真，每一个色号都亲自使用了~期待下一次合作~~,楚菲楚然twins,,,,,,,,,
35,de***n4,直播,2019.06.26,好！一个字概括起飞的经历，合作之后让人欲罢不能!,楚菲楚然twins,,,,,,很专业，讲解的那是个鞭辟入里。有这种分分钟带你飞的主播，合作前还要先看看还有多少库存！,Like那个对接的美女，你一天天的寻思啥呢，长这么还看还这么高效！,,
36,11***水水,直播,2019.06.11,合作顺利愉快，期待下次合作,楚菲楚然twins,,,,,,,,,
37,jd****mr,直播,2019.05.14,好好好,楚菲楚然twins,,,,,,特别好,,,
38,jd****mr,直播,2019.05.14,好好好,楚菲楚然twins,,,,,,特别好,,,
39,tb***64,直播,2019.05.09,主播很用心，满意！,楚菲楚然twins,,,,,,,,,
40,ab***en,直播,2019.04.26,播的很认真，非常感谢,楚菲楚然twins,,,,,,,,,
41,萌大***原创,直播,2019.04.16,超级nice的姐姐妹妹，很敬业！很认真的过产品，效果很棒！,楚菲楚然twins,,,,,,,,,
42,ja***88,直播,2019.04.10,很差，不值！,楚菲楚然twins,,,,,,,,,
43,jd****mr,直播,2019.04.01,安排的场次很好，介绍产品很到位，是做过功课后来直播产品的，同样带来的流量也很大，可以长期合作！棒棒的！,楚菲楚然twins,,,,,,,,,
44,jd****mr,直播,2019.03.30,主播讲解的非常好，每个产品都亲自试色，产品介绍也很详细，沟通也很顺畅，很用心，超级敬业，很认真。助理和主播都很好，很负责的在对接直播的事情，遇到了很不错的主播，感谢主播的大力支持！接下来会继续沟通合作，期待再次合作，希望能够长期的和楚楚主播达成合作关系,楚菲楚然twins,,,,,,,,,
45,jd****mr,直播,2019.03.28,很好,楚菲楚然twins,,,,,,,,,
46,晓*妮,直播,2019.03.19,链接费也没播回来,楚菲楚然twins,,,,,,,,,
47,谦*机,直播,2019.03.02,很好，很专业，主播讲解也很详细！,楚菲楚然twins,,,,,,,,,
48,ab***en,直播,2019.02.26,一般,楚菲楚然twins,,,,,,,,,
49,蛤老***品店,直播,2018.12.28,很好的主播，介绍很到位，喜欢，感谢主播，还会继续合作的！,楚菲楚然twins,,,,,,,,,
50,jd****mr,直播,2018.12.18,非常好，小姐姐们和敬业，效果很好,楚菲楚然twins,,,,,,,,,
51,jd****mr,直播,2018.12.18,非常好，小姐姐们和敬业，效果很好,楚菲楚然twins,,,,,,,,,
52,jd****mr,直播,2018.12.18,非常好，小姐姐们和敬业，效果很好,楚菲楚然twins,,,,,,,,,
53,jd****mr,直播,2018.12.18,非常好，小姐姐们和敬业，效果很好,楚菲楚然twins,,,,,,,,,
54,生活***术呢,直播,2018.12.03,非常不错，楚菲楚然挺卖力的，弟弟也非常帅气，挺负责的主播，数据也非常优秀，很满意呢，期待下次合作,楚菲楚然twins,,,,,,,,,
55,ke***li,直播,2018.11.28,很好哦！！！,楚菲楚然twins,,,,,,,,,
56,舒利***鞋业,直播,2018.11.20,不错,楚菲楚然twins,,,,,,,,,
57,a1***59,直播,2018.11.16,很好很负责，期待长期合作,楚菲楚然twins,,,,,,,,,
58,a1***59,直播,2018.11.16,很好很负责，期待长期合作,楚菲楚然twins,,,,,,,,,
59,a1***59,直播,2018.11.16,很好很负责，期待长期合作,楚菲楚然twins,,,,,,,,,
60,a1***59,直播,2018.11.16,很好很负责，期待长期合作,楚菲楚然twins,,,,,,,,,
61,a1***59,直播,2018.11.16,很好很负责，期待长期合作,楚菲楚然twins,,,,,,,,,
62,a1***59,直播,2018.11.16,很好很负责，期待长期合作,楚菲楚然twins,,,,,,,,,
63,a1***59,直播,2018.11.16,很好很负责，期待长期合作,楚菲楚然twins,,,,,,,,,
64,a1***59,直播,2018.11.16,很好很负责，期待长期合作,楚菲楚然twins,,,,,,,,,
65,a1***59,直播,2018.11.16,很好很负责，期待长期合作,楚菲楚然twins,,,,,,,,,
66,a1***59,直播,2018.11.16,很好很负责，期待长期合作,楚菲楚然twins,,,,,,,,,
67,a1***59,直播,2018.11.16,很好很负责，期待长期合作,楚菲楚然twins,,,,,,,,,
68,jd****mr,直播,2018.11.01,效果很好，小姐姐们很认真，还给加播了一场,楚菲楚然twins,,,,,,,,,
69,jd****mr,直播,2018.11.01,非常好，小姐姐们和敬业，效果很好,楚菲楚然twins,,,,,,,,,
70,ke***li,直播,2018.10.28,非常好，介绍很到位,楚菲楚然twins,,,,,,,,,
71,jd****mr,直播,2018.10.19,主播不仅漂亮，而且很敬业，服务很好，讲解能力很强，期待下期继续合作。谢谢,楚菲楚然twins,,,,,,,,,
72,jd****mr,直播,2018.10.17,很好,楚菲楚然twins,,,,,,,,,
73,a1***59,直播,2018.11.16,很好很负责，期待长期合作,楚菲楚然twins,,,,,,,,,
74,jd****mr,直播,2018.11.01,效果很好，小姐姐们很认真，还给加播了一场,楚菲楚然twins,,,,,,,,,
75,jd****mr,直播,2018.11.01,非常好，小姐姐们和敬业，效果很好,楚菲楚然twins,,,,,,,,,
76,ke***li,直播,2018.10.28,非常好，介绍很到位,楚菲楚然twins,,,,,,,,,
77,jd****mr,直播,2018.10.19,主播不仅漂亮，而且很敬业，服务很好，讲解能力很强，期待下期继续合作。谢谢,楚菲楚然twins,,,,,,,,,
78,jd****mr,直播,2018.10.17,很好,楚菲楚然twins,,,,,,,,,
79,a1***59,直播,2018.11.16,很好很负责，期待长期合作,楚菲楚然twins,,,,,,,,,
80,jd****mr,直播,2018.11.01,效果很好，小姐姐们很认真，还给加播了一场,楚菲楚然twins,,,,,,,,,
81,jd****mr,直播,2018.11.01,非常好，小姐姐们和敬业，效果很好,楚菲楚然twins,,,,,,,,,
82,ke***li,直播,2018.10.28,非常好，介绍很到位,楚菲楚然twins,,,,,,,,,
83,jd****mr,直播,2018.10.19,主播不仅漂亮，而且很敬业，服务很好，讲解能力很强，期待下期继续合作。谢谢,楚菲楚然twins,,,,,,,,,
84,jd****mr,直播,2018.10.17,很好,楚菲楚然twins,,,,,,,,,
85,a1***59,直播,2018.11.16,很好很负责，期待长期合作,楚菲楚然twins,,,,,,,,,
86,jd****mr,直播,2018.11.01,效果很好，小姐姐们很认真，还给加播了一场,楚菲楚然twins,,,,,,,,,
87,jd****mr,直播,2018.11.01,非常好，小姐姐们和敬业，效果很好,楚菲楚然twins,,,,,,,,,
88,ke***li,直播,2018.10.28,非常好，介绍很到位,楚菲楚然twins,,,,,,,,,
89,jd****mr,直播,2018.10.19,主播不仅漂亮，而且很敬业，服务很好，讲解能力很强，期待下期继续合作。谢谢,楚菲楚然twins,,,,,,,,,
90,jd****mr,直播,2018.10.17,很好,楚菲楚然twins,,,,,,,,,
91,a1***59,直播,2018.11.16,很好很负责，期待长期合作,楚菲楚然twins,,,,,,,,,
92,jd****mr,直播,2018.11.01,效果很好，小姐姐们很认真，还给加播了一场,楚菲楚然twins,,,,,,,,,
93,jd****mr,直播,2018.11.01,非常好，小姐姐们和敬业，效果很好,楚菲楚然twins,,,,,,,,,
94,ke***li,直播,2018.10.28,非常好，介绍很到位,楚菲楚然twins,,,,,,,,,
95,jd****mr,直播,2018.10.19,主播不仅漂亮，而且很敬业，服务很好，讲解能力很强，期待下期继续合作。谢谢,楚菲楚然twins,,,,,,,,,
96,jd****mr,直播,2018.10.17,很好,楚菲楚然twins,,,,,,,,,
97,a1***59,直播,2018.11.16,很好很负责，期待长期合作,楚菲楚然twins,,,,,,,,,
98,jd****mr,直播,2018.11.01,效果很好，小姐姐们很认真，还给加播了一场,楚菲楚然twins,,,,,,,,,
99,jd****mr,直播,2018.11.01,非常好，小姐姐们和敬业，效果很好,楚菲楚然twins,,,,,,,,,
100,ke***li,直播,2018.10.28,非常好，介绍很到位,楚菲楚然twins,,,,,,,,,
